-1.8986,-29.9763,-44.3841,55.2764,-47.6631,-579.3589,0.4655,0.4717,Right mirror
-1.6173,-30.6337,-44.3075,55.2945,-47.8037,-581.1172,0.4719,0.4397,Right mirror
-2.2316,-30.7305,-45.3436,55.6929,-47.7922,-582.9278,0.4883,0.4698,Right mirror
-3.3609,-30.2619,-47.7520,56.8057,-48.5671,-588.7044,0.4960,0.4454,Right mirror
-3.2485,-31.5683,-48.4629,56.7032,-48.1149,-587.8566,0.5085,0.4365,Right mirror
-3.0148,-30.8060,-47.5624,56.1694,-47.9610,-583.9774,0.5082,0.4577,Right mirror
-3.3179,-29.9459,-48.4680,56.0961,-48.2093,-583.6125,0.4981,0.4753,Right mirror
-3.5280,-30.3165,-48.9422,56.2464,-48.3419,-583.8160,0.5063,0.4879,Right mirror
-3.4478,-30.3423,-48.0834,56.5161,-48.6464,-586.4497,0.5047,0.5009,Right mirror
-3.1622,-30.7142,-48.4783,56.4716,-48.2369,-585.4524,0.5114,0.4906,Right mirror
-3.0857,-31.4394,-49.6567,56.3310,-47.7737,-583.0341,0.5067,0.4675,Right mirror
-2.6818,-29.7037,-46.7793,56.0277,-48.1591,-581.6775,0.4764,0.4941,Right mirror
-2.2355,-28.8445,-44.8437,55.7369,-48.4387,-580.5847,0.4715,0.4886,Right mirror
-3.7120,-26.5894,-47.2381,57.3306,-49.8223,-588.4929,0.4795,0.4465,Right mirror
-4.9431,-25.9444,-48.8313,58.6619,-50.8158,-596.7977,0.4908,0.3954,Right mirror
-4.4517,-26.9535,-48.7921,58.1239,-50.1534,-592.6354,0.5007,0.3936,Right mirror
-3.6555,-27.7914,-46.5837,56.7365,-49.3545,-585.0599,0.4806,0.4452,Right mirror
-3.0117,-27.9144,-43.0820,55.2474,-48.7638,-576.9326,0.4480,0.5200,Right mirror
-2.9660,-28.7114,-45.0327,55.3888,-48.4351,-577.1442,0.4740,0.5120,Right mirror
-3.1914,-29.7755,-47.1129,55.8329,-48.2472,-579.0250,0.4933,0.4989,Right mirror
-3.4501,-29.6337,-47.0185,54.9014,-47.9031,-574.0757,0.4803,0.5244,Right mirror
-2.8577,-28.9505,-46.7280,54.3670,-47.8224,-571.9538,0.4895,0.5190,Right mirror
-3.1617,-29.8850,-48.1639,55.0385,-47.6316,-575.0702,0.4980,0.4862,Right mirror
-3.7072,-31.1556,-49.4001,55.9056,-47.5953,-578.1154,0.5088,0.4871,Right mirror
-3.5529,-31.5249,-49.4227,56.3332,-47.5315,-580.5571,0.5112,0.4536,Right mirror
-3.8841,-31.8431,-49.9636,56.6060,-48.0185,-583.0150,0.5133,0.4281,Right mirror
-5.0700,-28.4335,-50.0000,57.8937,-49.6299,-589.3270,0.5179,0.4023,Right mirror
-5.7593,-26.0320,-50.0000,58.8489,-50.7289,-595.2698,0.5160,0.3827,Right mirror
-5.4686,-25.3676,-50.0000,58.6423,-51.0949,-596.4057,0.5102,0.3897,Right mirror
-5.8389,-24.6652,-50.0000,59.2305,-51.4098,-599.0220,0.5106,0.3796,Right mirror
-6.1032,-23.8758,-50.0000,59.7033,-51.7852,-601.6122,0.5101,0.3727,Right mirror
-5.1353,-26.0556,-50.0000,58.4481,-50.6024,-595.6531,0.5182,0.4182,Right mirror
-4.6013,-26.5904,-49.7843,57.7529,-50.2579,-591.0850,0.5066,0.4443,Right mirror
-3.9023,-28.1585,-49.1078,57.1930,-49.7071,-588.6415,0.4981,0.4578,Right mirror
-3.2871,-28.6548,-47.5140,56.6639,-49.1576,-586.0494,0.5005,0.4960,Right mirror
-2.7495,-26.4348,-47.0930,56.7020,-49.7595,-587.7143,0.4989,0.4925,Right mirror
-2.6247,-24.9885,-46.0748,56.4434,-50.1279,-587.0024,0.4890,0.5168,Right mirror
-3.6435,-24.1450,-47.9248,57.8258,-50.9014,-593.4331,0.4916,0.4841,Right mirror
-2.9971,-26.6356,-46.6099,56.8125,-49.7967,-586.9240,0.4953,0.4743,Right mirror
-3.1127,-28.2544,-47.3483,56.3596,-48.9466,-583.3364,0.5127,0.4814,Right mirror
-2.2467,-28.5840,-44.4889,55.2771,-48.3921,-578.6265,0.4788,0.5148,Right mirror
-2.6044,-29.7555,-45.8559,55.5482,-48.1475,-577.9063,0.4865,0.4906,Right mirror
-4.0427,-28.1456,-48.3635,57.2786,-49.3319,-586.5875,0.4899,0.4617,Right mirror
-3.2088,-28.5569,-45.4766,56.3825,-48.9096,-581.3629,0.4769,0.4614,Right mirror
-3.3304,-28.0873,-45.9133,56.1884,-49.1046,-579.7574,0.4873,0.4914,Right mirror
-4.5431,-26.5152,-48.4919,57.7164,-50.1811,-588.1584,0.5093,0.4659,Right mirror
-5.3401,-25.0545,-50.0000,58.8109,-51.1743,-594.7032,0.5179,0.4579,Right mirror
-4.9167,-26.5470,-50.0000,58.2918,-50.1218,-591.2002,0.5162,0.4715,Right mirror
-4.5351,-27.7077,-50.0000,57.2693,-49.6062,-587.3831,0.5146,0.5017,Right mirror
-5.3227,-26.6904,-50.0000,58.0449,-50.3439,-591.7716,0.5094,0.4871,Right mirror
-4.3626,-28.0024,-50.0000,57.4182,-49.6414,-588.3204,0.5102,0.4920,Right mirror
-5.0432,-26.8707,-50.0000,58.3150,-50.3176,-592.5237,0.5148,0.4833,Right mirror
-4.4879,-27.1917,-50.0000,57.6387,-50.0318,-588.4178,0.5219,0.4620,Right mirror
-5.2517,-26.3793,-50.0000,58.4917,-50.7580,-593.2115,0.5101,0.4230,Right mirror
-6.0074,-25.4416,-50.0000,59.1495,-51.2283,-596.1548,0.5015,0.4261,Right mirror
-5.2505,-26.0586,-50.0000,57.8439,-50.4812,-588.5812,0.4958,0.4376,Right mirror
-5.9195,-24.7505,-50.0000,58.5190,-51.4055,-594.0713,0.4995,0.4489,Right mirror
-6.2050,-24.8460,-50.0000,59.0899,-51.4907,-596.3270,0.4995,0.4510,Right mirror
-4.9794,-26.8286,-50.0000,57.8547,-50.5333,-590.1075,0.4982,0.4571,Right mirror
-4.2135,-27.3958,-50.0000,56.9634,-50.0041,-586.1699,0.4986,0.4611,Right mirror
-4.9925,-26.5035,-50.0000,57.9409,-50.8014,-592.1796,0.5028,0.4581,Right mirror
-3.3983,-26.9871,-45.9769,55.9871,-49.7841,-584.1060,0.4644,0.5204,Right mirror
-2.7407,-27.0952,-44.6701,55.2507,-49.1036,-578.9361,0.4726,0.5527,Right mirror
-3.0084,-27.8785,-45.5633,55.3205,-48.6207,-578.0493,0.4900,0.5282,Right mirror
-2.1962,-28.8769,-44.0580,54.4921,-47.8716,-573.7002,0.5191,0.5047,Right mirror
-2.8606,-28.3365,-46.4734,55.3335,-48.4917,-577.2292,0.5120,0.5052,Right mirror
-4.1637,-27.1825,-49.4584,56.9359,-49.8737,-586.6780,0.5039,0.5019,Right mirror
-4.3957,-27.4837,-50.0000,57.0951,-49.8177,-587.7371,0.5067,0.4868,Right mirror
-3.7375,-27.7439,-49.4524,56.5502,-49.4543,-585.0493,0.5147,0.4758,Right mirror
-2.8252,-26.9011,-47.0774,55.4041,-49.1720,-582.0236,0.4803,0.4821,Right mirror
-3.4853,-27.2825,-47.9342,55.7250,-48.9196,-582.1655,0.4819,0.4885,Right mirror
-2.3854,-25.6794,-44.8043,54.8395,-48.8064,-580.4045,0.4719,0.5201,Right mirror
-1.6903,-25.9165,-43.0477,53.9900,-47.8246,-575.6069,0.4261,0.5816,Right mirror
-1.4314,-27.0144,-43.1009,53.9950,-47.2741,-574.7817,0.4453,0.5753,Right mirror
-1.1757,-28.3107,-44.8195,54.2465,-47.0440,-576.8639,0.4685,0.5511,Right mirror
-0.0591,-26.2879,-41.0210,52.4363,-46.6687,-569.4047,0.5894,0.3933,Right mirror
0.3171,-26.9685,-39.5830,51.9763,-46.4463,-566.6472,0.5332,0.4350,Right mirror
0.8815,-27.0460,-38.6182,51.5762,-46.3970,-564.1019,0.5076,0.3886,Right mirror
0.9209,-26.1968,-38.2753,50.7891,-47.0148,-562.6739,0.6122,0.2353,Right mirror
1.8639,-26.3713,-39.2335,49.8281,-46.6890,-556.6713,0.5908,0.2237,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
0.2124,-27.7310,-46.0659,52.9462,-48.2167,-569.1202,0.5540,0.3004,Right mirror
-1.3551,-28.3817,-50.0000,52.0927,-50.0064,-579.8269,0.5300,0.3611,Right mirror
-3.4516,-26.2640,-50.0000,50.0407,-51.1163,-590.0999,0.5192,0.3925,Right mirror
-5.1678,-23.9383,-50.0000,47.5239,-51.5342,-596.1440,0.5082,0.3952,Right mirror
-6.4678,-22.4227,-50.0000,44.9406,-50.9217,-596.8785,0.5054,0.4077,Right mirror
-7.4082,-21.8095,-50.0000,41.7375,-49.9409,-599.8687,0.5015,0.4273,Right mirror
-8.4084,-20.8766,-50.0000,39.0773,-49.1547,-604.8967,0.5051,0.4122,Right mirror
-9.2614,-20.6305,-50.0000,36.8006,-48.3679,-610.6636,0.5030,0.3516,Right mirror
-10.5792,-19.3276,-50.0000,33.9620,-47.7236,-615.0999,0.5093,0.3611,Right mirror
-11.3246,-17.3663,-49.8866,30.4240,-47.3580,-618.1823,0.5103,0.3483,Right mirror
-11.9989,-17.3220,-49.3584,27.7775,-46.8708,-626.0118,0.5217,0.3832,Right mirror
-12.3142,-16.2268,-48.6253,25.2130,-46.7894,-627.7014,0.5357,0.4037,Right mirror
-13.8733,-17.0699,-50.0000,24.5151,-45.7466,-629.3957,0.5354,0.3820,Right mirror
-14.5221,-16.1976,-49.2009,20.8212,-46.5910,-628.6857,0.5222,0.3628,Right mirror
-15.0905,-14.6637,-48.0388,16.1614,-47.1177,-626.4174,0.5181,0.3522,Right mirror
-15.6094,-14.5776,-49.2919,12.0869,-46.5398,-623.5439,0.5180,0.3423,Right mirror
-15.6094,-14.5776,-49.2919,12.0869,-46.5398,-623.5439,0.5180,0.3423,Right mirror
-15.6094,-14.5776,-49.2919,12.0869,-46.5398,-623.5439,0.5180,0.3423,Right mirror
-15.6094,-14.5776,-49.2919,12.0869,-46.5398,-623.5439,0.5180,0.3423,Right mirror
-15.6094,-14.5776,-49.2919,12.0869,-46.5398,-623.5439,0.5180,0.3423,Right mirror
-16.5285,-14.3538,-50.0000,6.7328,-43.7409,-626.0333,0.5200,0.3611,Right mirror
-16.6357,-15.4406,-50.0000,3.4813,-40.8826,-624.3079,0.5188,0.3770,Right mirror
-15.7387,-17.3132,-50.0000,2.3975,-39.3055,-627.8710,0.5072,0.3885,Right mirror
-15.1829,-19.4386,-50.0000,2.1394,-38.8211,-637.8104,0.5162,0.3957,Right mirror
-14.7632,-20.2044,-50.0000,3.4189,-37.9984,-641.0601,0.5338,0.3872,Right mirror
-14.3521,-21.6473,-50.0000,5.2625,-37.0656,-643.7504,0.5301,0.3918,Right mirror
-13.9559,-20.7236,-50.0000,7.5701,-36.6874,-639.9731,0.5427,0.3830,Right mirror
-13.2861,-18.1298,-50.0000,11.7559,-37.1058,-644.5039,0.5374,0.3759,Right mirror
-12.3121,-17.8508,-50.0000,15.6520,-36.5231,-646.0882,0.5439,0.3835,Right mirror
-10.2246,-19.9530,-49.9160,19.0433,-35.4979,-642.6893,0.5264,0.3466,Right mirror
-9.0894,-20.7081,-49.3359,21.9782,-34.5070,-639.3741,0.5318,0.3189,Right mirror
-8.2188,-17.8097,-50.0000,25.2419,-34.0648,-640.9897,0.5213,0.3359,Right mirror
-7.7460,-16.8218,-50.0000,27.9163,-33.1424,-642.3440,0.5302,0.3834,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8683,-15.9104,-50.0000,30.7900,-32.1771,-644.2402,0.4801,0.4334,Right mirror
-6.8923,-16.0022,-50.0000,30.9986,-32.8544,-640.0874,0.5002,0.4362,Right mirror
-6.7664,-16.4170,-50.0000,31.7003,-33.5738,-633.5115,0.5200,0.4382,Right mirror
-6.3811,-16.6877,-50.0000,32.7102,-34.4809,-629.3839,0.5431,0.4451,Right mirror
-5.9469,-15.6552,-50.0000,34.2400,-36.2667,-627.2645,0.5387,0.4543,Right mirror
-5.4550,-15.5240,-49.2996,35.3315,-37.5221,-624.2198,0.5284,0.4416,Right mirror
-4.9567,-16.9222,-48.4115,36.6025,-38.5710,-623.9334,0.5334,0.4182,Right mirror
-4.3341,-18.9124,-48.5359,37.6302,-39.3013,-621.9227,0.5432,0.4318,Right mirror
-3.7167,-20.7818,-49.0780,38.1912,-39.7969,-618.8671,0.5414,0.4441,Right mirror
-3.8042,-20.3095,-49.6142,38.7026,-40.6430,-620.1472,0.5313,0.4171,Right mirror
-3.8811,-18.7645,-49.1728,38.8894,-41.3683,-621.6808,0.5184,0.4078,Right mirror
-3.8811,-18.7645,-49.1728,38.8894,-41.3683,-621.6808,0.5184,0.4078,Right mirror
-3.6677,-20.8054,-49.8755,38.9404,-41.0669,-619.9958,0.5141,0.4395,Right mirror
-3.7087,-20.7898,-50.0000,39.0339,-41.1046,-620.0917,0.5121,0.4467,Right mirror
-3.8772,-18.4838,-49.9015,39.0423,-41.6655,-622.4488,0.5065,0.4038,Right mirror
-4.0195,-16.9300,-49.4326,38.9030,-42.0804,-623.5612,0.5029,0.3975,Right mirror
-4.4393,-15.7242,-49.3412,38.5208,-42.3823,-624.1389,0.5056,0.3860,Right mirror
-4.6696,-15.3729,-49.2046,38.3445,-42.4302,-624.1458,0.5034,0.4069,Right mirror
-4.5553,-14.8940,-48.8522,38.3683,-42.6307,-624.9731,0.4984,0.3966,Right mirror
-4.3635,-16.5328,-49.3438,38.4297,-42.4699,-624.4727,0.5074,0.4157,Right mirror
-4.2471,-16.6370,-49.6944,38.3644,-42.2075,-623.5410,0.5154,0.4122,Right mirror
-4.1474,-19.7261,-50.0000,38.2618,-41.3891,-618.3293,0.5192,0.4145,Right mirror
-4.0651,-18.1144,-49.7280,38.2186,-41.9459,-621.4141,0.5133,0.3972,Right mirror
-4.0733,-17.2416,-48.8779,38.0732,-42.2978,-624.4014,0.5174,0.3961,Right mirror
-4.0520,-16.4645,-48.3866,38.0536,-42.5323,-626.5533,0.5158,0.3840,Right mirror
-3.9131,-15.9709,-48.7406,38.0368,-42.3998,-623.6928,0.5183,0.3931,Right mirror
-4.2233,-14.9445,-49.4237,38.1155,-42.7801,-624.0156,0.5130,0.3959,Right mirror
-4.3286,-15.9032,-50.0000,38.2255,-42.4408,-621.7466,0.5169,0.3856,Right mirror
-4.2912,-15.8508,-49.7844,38.0377,-42.6879,-623.8595,0.5072,0.3618,Right mirror
-4.0931,-17.0095,-50.0000,38.0855,-42.6444,-624.8958,0.5119,0.3908,Right mirror
-3.8062,-18.2638,-50.0000,38.0528,-42.1850,-622.0044,0.4997,0.4338,Right mirror
-3.9177,-17.0363,-50.0000,37.9519,-42.5259,-623.6506,0.5030,0.4283,Right mirror
-4.0144,-18.9418,-50.0000,37.9218,-42.0682,-620.7037,0.5163,0.4255,Right mirror
-4.0128,-19.9600,-50.0000,37.7569,-41.7897,-619.3810,0.5120,0.4229,Right mirror
-4.2457,-19.6342,-50.0000,37.4574,-41.9574,-620.7253,0.5028,0.4050,Right mirror
-4.3325,-20.7064,-50.0000,37.1267,-41.6183,-619.2843,0.5089,0.4006,Right mirror
-4.3089,-20.1022,-50.0000,37.1865,-41.8536,-620.8994,0.5108,0.3893,Right mirror
-4.3825,-19.6253,-49.8815,37.3004,-41.8453,-621.9359,0.5093,0.3785,Right mirror
-4.3116,-19.4463,-49.3034,37.2030,-41.9568,-622.6787,0.5058,0.3746,Right mirror
-4.0742,-19.3784,-49.7858,37.4300,-42.0403,-620.8890,0.5076,0.3824,Right mirror
-4.1602,-19.5225,-49.1032,37.0060,-42.1092,-619.1002,0.5447,0.3955,Right mirror
-4.2948,-17.6269,-49.0453,36.9299,-42.5856,-621.7326,0.5333,0.3991,Right mirror
-4.1792,-17.8749,-49.5391,37.1321,-42.3526,-619.6241,0.5149,0.3884,Right mirror
-3.8605,-18.9247,-49.5900,37.2780,-42.1690,-620.1976,0.5081,0.3795,Right mirror
-4.0447,-19.4025,-49.8439,37.2082,-41.9908,-620.1184,0.5125,0.4227,Right mirror
-4.1527,-20.2341,-49.6412,37.2216,-41.8900,-620.7261,0.5041,0.3916,Right mirror
-4.0259,-19.4060,-48.8172,37.2422,-41.9454,-620.3427,0.5057,0.3928,Right mirror
-3.7943,-19.3596,-48.5271,37.1092,-41.9482,-619.7018,0.5077,0.3823,Right mirror
-3.7213,-20.1756,-48.8399,37.0510,-41.9132,-620.5093,0.5049,0.4244,Right mirror
-3.8554,-20.4730,-49.7637,37.1231,-41.9530,-621.2206,0.5106,0.3955,Right mirror
-3.9988,-21.2088,-49.9594,37.2478,-41.7461,-621.9490,0.5201,0.3830,Right mirror
-3.8899,-21.6051,-49.8961,37.2136,-41.7447,-621.2742,0.5152,0.4241,Right mirror
-3.8963,-21.7627,-50.0000,37.2466,-41.6938,-620.1260,0.5140,0.4197,Right mirror
-3.9275,-21.4609,-49.8741,37.4043,-42.1383,-621.6489,0.5136,0.4014,Right mirror
-3.9269,-21.6400,-50.0000,37.4735,-42.1203,-621.5801,0.5049,0.4052,Right mirror
-3.8992,-21.0916,-50.0000,37.5392,-42.3495,-623.2295,0.5018,0.4216,Right mirror
-4.0594,-19.9319,-50.0000,37.5355,-42.4345,-623.6748,0.5001,0.4032,Right mirror
-4.3837,-19.8956,-49.8813,37.6154,-42.3441,-622.7933,0.4959,0.3725,Right mirror
-3.8481,-20.4498,-49.6417,37.3841,-42.0289,-619.4709,0.4998,0.3963,Right mirror
-3.9140,-20.3640,-49.3344,37.3243,-42.0702,-620.1794,0.5010,0.3708,Right mirror
-4.0090,-20.0269,-49.8063,37.1574,-41.9761,-619.3180,0.5008,0.3973,Right mirror
-4.0048,-19.6555,-49.2668,36.8849,-41.9809,-619.6058,0.4972,0.4379,Right mirror
-4.2096,-19.2811,-49.7585,36.8841,-41.9526,-620.0470,0.5071,0.4305,Right mirror
-4.0448,-19.7357,-49.6605,37.0468,-41.9672,-619.0572,0.5100,0.4273,Right mirror
-4.1035,-19.4689,-49.8440,37.0412,-42.2345,-620.7332,0.5072,0.4238,Right mirror
-4.3898,-18.3644,-47.9321,36.5545,-42.2900,-620.3414,0.5269,0.4519,Right mirror
-4.0571,-18.7566,-48.1536,36.8642,-42.3457,-622.4664,0.5231,0.4550,Right mirror
-4.1579,-18.8964,-48.8197,36.8218,-42.3467,-621.9990,0.5245,0.4367,Right mirror
-4.0606,-19.7776,-49.0096,36.8326,-42.2901,-621.9844,0.5115,0.4400,Right mirror
-3.7561,-20.0603,-48.7278,36.8779,-42.2376,-621.2722,0.5021,0.4248,Right mirror
-3.9055,-20.1268,-49.2215,37.1291,-42.3540,-620.8947,0.5072,0.4320,Right mirror
